CLOTHE#1;;;;;;;;;;;;;;;
CLOTHE#2;;;;;;;;;;;;;;;
CLOTHE#3;;;;;;;;;;;;;;;
CLOUD;;;;;;;;;;;;;;;
CLOUT;;;;Positiv;Strong;;;;;;;;;;
CLUB#1;;;;;Strong;PowTot;;;;;;;HU;;
CLUB#2;Negativ;;;;Strong;PowTot;Ngtv;;;;;Hostile;;;
CLUB#3;Negativ;Active;;;Strong;PowTot;Ngtv;;;;;Hostile;;;
CLUB#4;;;;;;;;;;;;;;;
CLUE;;;;;;;;;;;EnlTot;;;;
CLUMSY;Negativ;;;;;;;;;;;;;;
CLUNG;;Active;IAV;;;;;;;;;;;Weak;
CLUSTER#1;;;;;Strong;;;;;;;;;;
CLUSTER#2;;;IAV;;Strong;;;;;;;;;;
CLUTTER;Negativ;;;;;;;;;;;;;;
CO;;;;;;;;;;;;;;;
CO-OPERATION;;;;Positiv;;PowTot;;Pstv;;;;;;;Virtue
CO-ORDINATE;;;;;;PowTot;;;;;;;;;
CO-ORDINATION;;;;;;PowTot;;;;;;;;;
CO.;;;;;;;;;;;;;;;
COACH#1;;Active;;;;;;;;;;;HU;;
COACH#2;;Active;IAV;;;;;;;;;;;;
COACHMAN;;;;;;;;;;;;;HU;;
COAL;;;;;;;;;;;;;;;
COALITION;;;;;Strong;PowTot;;;;;;;HU;;
COARSE;Negativ;;;;;;Ngtv;;;;;;;;
COARSENESS;Negativ;;;;;;;;;;;;;;
COAST#1;;;;;;;;;;;;;;;
COAST#2;;;IAV;;;;;;Passive;;;;;;
COAT#1;;;;;;;;;;;;;;;
COAT#2;;;;;;;;;;;;;;;
COAX;;Active;IAV;Positiv;;;;;;ComForm;;;;;
COCKINESS;Negativ;;;;Strong;;;;;;;;;;
COCKPIT;;;;;;;;;;;;;;;
COCKTAIL;;;;;;;;;;;;;;;
COCKY;Negativ;;;;Strong;;;;;;;;;;
COCOA;;;;;;;;;;;;;;;
CODDLE;;Active;IAV;Positiv;;;;;;;;;;;
CODE#1;;;;;;;;;;ComForm;EnlTot;;;;
CODE#2;;;IAV;;;;;;;;EnlTot;;;;
COERCE;Negativ;Active;IAV;;;;;;;ComForm;;;;;
COERCION;Negativ;;;;;;;;;ComForm;;;;;
COERCIVE;Negativ;;;;;;;;;ComForm;;;;;
COEXISTENCE;;;;Positiv;;PowTot;;Pstv;Passive;;;;;;
COFFEE;;;;;;;;;;;;;;;
COFFIN;;;;;;;;;;;;;;;
COGENT;;;;Positiv;Strong;;;;;ComForm;;;;;
COGNIZANCE;;;;Positiv;;;;;;;;;;;
COGNIZANT;;;;Positiv;;;;;;;;;;;
COHERENT;;;;Positiv;Strong;;;;;;;;;;
COHESION;;;;Positiv;Strong;;;;;;;;;;
COHESIVE;;;;;;PowTot;;;;;;;;;
COHESIVENESS;;;;;;PowTot;;;;;;;;;
COHORT;;;;Positiv;;;;;;;;;;;
COIN;;;;;;;;;;;;;;;
COINCIDE;;;IAV;;;;;;Passive;;;;;;
COINCIDENCE;;;;;;;;;Passive;;;;;;
COINCIDENT;;Active;;Positiv;;;;;;;;;;;
COLD#1;Negativ;;;;;;Ngtv;;Passive;;;;;;
COLD#2;Negativ;;;;;;Ngtv;;;;;;;;
COLD#3;Negativ;;;;;PowTot;Ngtv;;;;;Hostile;;;
COLD#4;;;;;;;;;;;;;;;
COLD#5;;;;;;;;;;;;;;;
COLD#6;Negativ;;;;;;Ngtv;;;ComForm;;Hostile;;;
COLLABORATE;;Active;IAV;Positiv;;;;;;ComForm;;;;;
COLLABORATION;;Active;;Positiv;Strong;PowTot;;Pstv;;;;;;;Virtue
COLLAPSE#1;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
COLLAPSE#2;Negativ;;IAV;;;;Ngtv;;Passive;;;;;Weak;
COLLAR#1;;;;;;;;;;;;;;;
COLLAR#2;;Active;IAV;;Strong;;;;;;;;;;
COLLATERAL;;;;;;;;;;;;;;;
COLLEAGUE;;;;Positiv;;PowTot;;Pstv;;;;;HU;;
COLLECT#1;;Active;IAV;;Strong;;;;;;;;;;
COLLECT#2;;Active;;;;;;;;;;;;;
COLLECT#3;;;;;;;;;;;;;;;Virtue
COLLECTION;;;;;;;;;;;;;;;
COLLECTIVE;;;;;Strong;PowTot;;;;;;;HU;;
COLLECTIVISM;;;;;;PowTot;;;;;;;;;
COLLECTIVITY;;;;;;PowTot;;;;;;;;;
COLLEGE;;;;;;;;;;;EnlTot;;;;
COLLIDE;Negativ;Active;IAV;;;;;;;;;Hostile;;;
COLLISION;Negativ;;;;;;;;;;;Hostile;;;
COLLUSION;Negativ;Active;IAV;;;;;;;;;;;;
COLONEL;;;;;Strong;;;;;;;;HU;;
COLONIAL;;;;;;PowTot;;;;;;;;;
COLONY;Negativ;;;;;PowTot;Ngtv;;;;;;HU;;
COLOR#1;;;;;;;;;;;;;;;
COLOR#2;;;;;;PowTot;;;;;;;HU;;
COLOR#3;;;IAV;;;;;;;;;;;;
COLOR#4;;;;;;;;;;;;;;;
COLORADO;;;;;;;;;;;;;;;
COLORFUL;;;;;;;;;;;;;;;
COLOSSAL;;;;Positiv;;;;;;;;;;;
COLUMBIA;;;;;;;;;;;EnlTot;;;;
COLUMN;;;;;;;;;;;;;;;
COMBAT#1;Negativ;Active;;;Strong;PowTot;Ngtv;;;;;Hostile;;;
COMBAT#2;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;Hostile;;;
COMBATANT;Negativ;;;;;;;;;;;Hostile;;;
COMBINATION;;Active;;;;;;;;;;;;;
COMBINE#1;;Active;;;Strong;;;;;;;;;;
COMBINE#2;;Active;IAV;;Strong;;;;;;;;;;
COMBUSTION;;Active;;;Strong;;;;;;;;;;
COME#1;;;;;;;;;;;;;;;
COME#2;;Active;IAV;;;;;;;;;;;;
COME#3;;;IAV;;;;;;;;;;;;
COME#4;;;IAV;;;;;;;;;;;;
COME#5;;;IAV;;;;;;;;;;;;
COME#6;;;IAV;;;;;;;;;;;;
COME#7;;;IAV;;;;;;;;;;;;
COME#8;;;;;;;;;;;;;;;
COMEBACK;;Active;;Positiv;Strong;;;;;;;;;;
COMEDY;;;;Positiv;;;;Pstv;;;;;;;
COMELY;;;;Positiv;;;;;;;;;;;
COMER;;;;;;;;;;;;;HU;;
COMESTIBLE;;;;Positiv;;;;;;;;;;;
COMFORT#1;;;;Positiv;Strong;;;Pstv;;;;;;;
COMFORT#2;;;IAV;Positiv;Strong;;;Pstv;;;;;;;
COMFORT#3;;;;Positiv;Strong;;;Pstv;;;;;;;
COMFORTABLE;;;;Positiv;Strong;;;Pstv;;;;;;;
COMFORTER;;;;;;;;;;;;;;;
COMIC;;;;Positiv;;;;;;;;;HU;;
COMICAL;;;;Positiv;;;;;;;;;;;
COMMAND#1;;Active;;;Strong;PowTot;;;;ComForm;;;;;
COMMAND#2;;Active;IAV;;Strong;PowTot;;;;ComForm;;;;;
COMMANDER;;Active;;;Strong;PowTot;;;;;;;HU;;
COMMEMORATE;;Active;IAV;Positiv;;;;;;;;;;;
COMMEMORATION;;;;Positiv;;;;;;;;;;;
COMMENCE;;Active;IAV;;;;;;;;;;;;
COMMENCEMENT;;;;Positiv;;;;;;;;;;;
COMMEND;;Active;IAV;Positiv;;;;;;ComForm;;;;;
COMMENDABLE;;;;Positiv;;;;;;ComForm;;;;;Virtue
COMMENDATION;;;;Positiv;;;;;;;;;;;
COMMENSURATE;;;;Positiv;;;;;;;;;;;
COMMENT#1;;;;;;;;;;ComForm;EnlTot;;;;
COMMENT#2;;;IAV;;;;;;;ComForm;EnlTot;;;;
COMMERCE;;Active;;;;;;;;;;;;;
COMMERCIAL;;Active;;;;;;;;;;;;;
COMMISERATION;Negativ;;;;;;;;;;;;;;
COMMISSION;;;;Positiv;Strong;PowTot;;;;;;;;;
COMMISSIONER;;;;;Strong;PowTot;;;;;;;HU;;
COMMIT#1;Negativ;Active;IAV;;;;Ngtv;;;;;;;;
COMMIT#2;;Active;IAV;;;;;;;ComForm;;;;;
COMMIT#3;;;;;;;;;Passive;;;;;;
COMMITMENT;;Active;;Positiv;;;;Pstv;;;;;;;Virtue
COMMITTEE;;;;;Strong;PowTot;;;;;;;HU;;
COMMODIOUS;;;;Positiv;;;;;;;;;;;
COMMODITY;;;;;;;;;;;;;;;
COMMON#1;;;;Positiv;;;;Pstv;;;;;;;Virtue
COMMON#2;;;;;;;;;;;;;;;
COMMON#3;;;;;;PowTot;;;;;;;HU;;
COMMON#4;;;;Positiv;;;;Pstv;;;EnlTot;;;;Virtue
COMMON#5;;;;;;;;;;;;;;;
COMMON#6;;;;;;;;;;;;;;;
COMMON#7;;;;;;PowTot;;;;;;;HU;;
COMMON-MARKET;;;;;;;;;;;;;;;
COMMONER;Negativ;;;;;PowTot;Ngtv;;Passive;;;;HU;Weak;
COMMONPLACE;Negativ;;;;;;Ngtv;;;;;;;;
COMMONSENSE;;;;Positiv;;;;;;;;;;;
COMMONWEALTH;;;;;;;;;;;;;HU;;
COMMOTION;Negativ;Active;;;;;Ngtv;;;;;;;;
COMMUNAL;;;;Positiv;;;;;;;;;;;
COMMUNE;;;;Positiv;;;;;;;;;;;
COMMUNICATE#1;;;IAV;Positiv;;;;Pstv;;ComForm;EnlTot;;;;
COMMUNICATE#2;;;;Positiv;;;;Pstv;;ComForm;EnlTot;;;;
COMMUNICATION;;;;;;;;;;ComForm;EnlTot;;;;
COMMUNICATIVE;;;;Positiv;;;;Pstv;;ComForm;EnlTot;;;;
COMMUNION;;;;Positiv;;;;Pstv;;;;;;;
COMMUNIQUE;;;;;;;;;;;EnlTot;;;;
COMMUNISM;;;;;;PowTot;;;;;;;;;
COMMUNIST;;;;;;PowTot;;;;;;;HU;;
COMMUNITY;;;;Positiv;Strong;PowTot;;Pstv;;;;;HU;;
COMMUTER;;;;;;;;;;;;;HU;;
COMPANION;;;;Positiv;;;;Pstv;;;;;HU;;
COMPANIONSHIP;;;;Positiv;;;;;;;;;;;
COMPANY#1;;;;;Strong;;;;;;;;HU;;
COMPANY#2;;;;Positiv;;;;Pstv;;;;;HU;;
COMPARABLE;;;;;;;;;;;EnlTot;;;;
COMPARATIVE;;;;;;;;;;;EnlTot;;;;
COMPARATIVELY;;;;;;;;;;;EnlTot;;;;
COMPARE;;Active;IAV;;;;;;;;EnlTot;;;;
COMPARISON;;Active;;;;;;;;;EnlTot;;;;
COMPARTMENT;;;;;;;;;;;;;;;
COMPASS;;;;;;;;;;;;;;;
COMPASSION;;;;Positiv;;;;Pstv;;;;;;;Virtue
COMPASSIONATE;;;;Positiv;;;;Pstv;;;;;;;Virtue
COMPATIBLE;;;;Positiv;;;;Pstv;;;;;;;Virtue
COMPATRIOT;;;;;;PowTot;;;;;;;;;
COMPEL#1;Negativ;Active;;;Strong;PowTot;Ngtv;;;;;;;;
COMPEL#2;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;Hostile;;;
COMPENSATE;;Active;IAV;Positiv;Strong;;;Pstv;;;;;;;
COMPENSATION;;Active;;Positiv;;;;Pstv;;;;;;;Virtue
COMPETE;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;Hostile;;;
COMPETENCE;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
COMPETENCY;;;;Positiv;Strong;;;;;;;;;;
COMPETENT;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
COMPETITION;Negativ;Active;;;;PowTot;Ngtv;;;;;Hostile;;;
COMPETITIVE;Negativ;Active;;;;PowTot;Ngtv;;;;;Hostile;;;Virtue
COMPETITOR;Negativ;;;;;PowTot;;;;;;Hostile;HU;;
COMPILE;;Active;IAV;;;;;;;;EnlTot;;;;
COMPLAIN;Negativ;Active;IAV;;;;Ngtv;;;ComForm;;Hostile;;;
COMPLAINT;Negativ;Active;;;;;Ngtv;;;ComForm;;Hostile;;;
COMPLEMENT#1;;;;Positiv;;;;Pstv;;;;;;;
COMPLEMENT#2;;;IAV;Positiv;;;;Pstv;;;;;;;
COMPLEMENTARY;;;;Positiv;;;;;;;;;;;
COMPLETE#1;;;;Positiv;Strong;;;Pstv;;;;;;;
COMPLETE#2;;;IAV;Positiv;Strong;;;Pstv;;;;;;;
COMPLETE#3;;;;;;;;;Passive;;;;;;
COMPLETE#4;;;;;Strong;;;;;;;;;;
COMPLETENESS;;;;Positiv;;;;Pstv;;;;;;;Virtue
COMPLETION;;;;Positiv;;;;Pstv;;;;;;;
COMPLEX;Negativ;;;;;;Ngtv;;;;EnlTot;;;;
COMPLEXITY;Negativ;;;;;;Ngtv;;;;EnlTot;;;;
COMPLIANCE;;;;Positiv;;PowTot;;;;ComForm;;;;;
COMPLICATE#1;Negativ;;;;;;Ngtv;;;;;;;;
COMPLICATE#2;Negativ;;IAV;;;;Ngtv;;;;;;;;
COMPLICATION;Negativ;;;;;;Ngtv;;;;;;;;
COMPLICITY;Negativ;;;;;;Ngtv;;Passive;;;;;;
COMPLIMENT;;Active;IAV;Positiv;;;;;;ComForm;;;;;
COMPLY;;;IAV;;;PowTot;;;Passive;;;;;;
COMPONENT;;;;;;;;;;;;;;;
COMPOSE;;;;;;;;;;;;;;;
COMPOSER;;;;;;;;;;;;;HU;;
COMPOSITE;;;;;;;;;;;;;;;
COMPOSITION;;;;;;;;;;;;;;;
COMPOSURE;;;;Positiv;Strong;;;;;;;;;;Virtue
COMPOUND#1;;;;;Strong;;;;;;;;;;
COMPOUND#2;;;IAV;;Strong;;;;;;;;;;
COMPREHEND;;Active;;Positiv;;;;;;;EnlTot;;;;
COMPREHENSION;;;;Positiv;;;;Pstv;;;EnlTot;;;;
COMPREHENSIVE;;;;Positiv;;;;;;;;;;;
COMPRESS#1;;Active;;;Strong;;;;;;;;;;
COMPRESS#2;;Active;IAV;;Strong;;;;;;;;;;
COMPRESSION;;Active;;;Strong;;;;;;;;;;
COMPRISE;;;IAV;;;;;;Passive;;;;;;
COMPROMISE#1;;;;Positiv;;PowTot;;Pstv;Passive;;;;;;
COMPROMISE#2;;;IAV;Positiv;;PowTot;;Pstv;Passive;;;;;;
COMPULSION;Negativ;Active;;;Strong;;Ngtv;;;;;Hostile;;;
COMPULSIVE;;;;;;;;;;;;;;;
COMPULSORY;;;;;;PowTot;;;;;;;;;
COMPUTE;;Active;IAV;;;;;;;;EnlTot;;;;
COMPUTER;;;;;;;;;;;EnlTot;;;;
CONCEAL;Negativ;;IAV;;;;Ngtv;;;;EnlTot;Hostile;;;
CONCEDE;;;IAV;;;PowTot;;;Passive;ComForm;;;;Weak;
CONCEIT;Negativ;;;;;;;;;;;Hostile;;;
CONCEIVABLE;;;;;;;;;Passive;;EnlTot;;;;
CONCEIVE;;;IAV;;;;;;Passive;;EnlTot;;;;
CONCENTRATE#1;;Active;;;Strong;;;;;;;;;;
CONCENTRATE#2;;Active;IAV;;Strong;;;;;;;;;;
CONCENTRATION#1;;;;;Strong;;;;;;;;;;
CONCENTRATION#2;;Active;;;Strong;;;;;;EnlTot;;;;
CONCEPT;;;;;;;;;;;EnlTot;;;;
CONCEPTION;;;;;;;;;Passive;;EnlTot;;;;
CONCERN#1;Negativ;;IAV;;;;Ngtv;;Passive;;;;;;
CONCERN#2;Negativ;;;;;;Ngtv;;;;;;;;
CONCERN#3;;;;;;;;;;;EnlTot;;;;
CONCERN#4;;;;;;;;;;;;;HU;;
CONCERT;;;;;;PowTot;;;;;;;;;
CONCESSION;;;;Positiv;;PowTot;;Pstv;Passive;;;;;Weak;
CONCILIATION;;;;;;PowTot;;;;;;;;;
CONCILIATORY;;;;;;PowTot;;;;;;;;;
CONCLUDE;;Active;IAV;;;;;;;;;;;;
CONCLUSION;;Active;;;;;;;;;;;;;
CONCLUSIVE;;;;Positiv;;;;;;;;;;;
CONCRETE;;;;;Strong;;;;;;;;;;
CONCUR;;Active;;Positiv;;PowTot;;;;ComForm;;;;;
CONCURRED;;;;;;;;;;;;;;;
CONCURRENT;;;;;;;;;;;;;;;
CONDEMN#1;Negativ;;;;Strong;;Ngtv;;;;;Hostile;;;
CONDEMN#2;Negativ;;IAV;;Strong;;Ngtv;;;;;Hostile;;;
CONDEMNATION;Negativ;;;;;;;;;;;Hostile;;;
CONDENSATION;;;;;;;;;Passive;;;;;;
CONDENSE;;;IAV;;;;;;;;;;;;
CONDESCENDING;Negativ;;;;;;;;;;;Hostile;;;
CONDESCENSION;Negativ;;;;;;;;;;;Hostile;;;
CONDITION#1;;;;;;;;;Passive;;;;;;
CONDITION#2;;Active;;;;;;;;;;;;;
CONDITION#3;;;;;;;;;Passive;;;;;;Virtue
CONDITION#4;;Active;IAV;;;;;;;;;;;;
CONDITION#5;;;;;;;;;;;;;;;
CONDONE;;Active;;Positiv;;;;;;;;;;;
CONDUCIVE;;;;Positiv;;;;;;;;;;;
CONDUCT#1;;Active;;;;;;;;;;;;;
CONDUCT#2;;Active;;;;;;;;;;;;;
CONDUCT#3;;Active;IAV;;;;;;;;;;;;
CONDUCT#4;;;IAV;;;;;;;;;;;;
CONDUCTOR;;;;;;;;;;;;;HU;;
CONFEDERACY;;;;;;PowTot;;;;;;;;;
CONFEDERATE;;;;;;PowTot;;;;;;;HU;;
CONFEDERATION;;;;Positiv;;;;;;;;;;;
CONFER;;Active;IAV;Positiv;;;;;;ComForm;EnlTot;;;;
CONFERENCE;;;;;;;;;;;EnlTot;;HU;;
CONFESS;Negativ;;IAV;;;;Ngtv;;Passive;ComForm;;;;Weak;
CONFESSION;Negativ;;;;;;Ngtv;;Passive;ComForm;;;;Weak;
CONFIDANT;;;;Positiv;;;;;;;;;HU;;
CONFIDE;;;IAV;Positiv;;;;Pstv;Passive;ComForm;;;;;
CONFIDENCE#1;;;;Positiv;Strong;;;Pstv;;;;;;;
CONFIDENCE#2;;;;;;;;;;ComForm;;;;;
CONFIDENT;;;;Positiv;Strong;;;Pstv;;;;;;;
CONFIGURATION;;;;;;;;;;;;;;;
CONFINE#1;Negativ;Active;;;Strong;PowTot;Ngtv;;;;;;;;
CONFINE#2;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;;;;
CONFINEMENT;Negativ;;;;;;;;;;;;;;
CONFIRM#1;;;;;Strong;;;;;;;;;;
CONFIRM#2;;;IAV;;Strong;;;;;;;;;;
CONFIRMATION;;;;;Strong;;;;;ComForm;;;;;
CONFISCATE;Negativ;Active;IAV;;;;;;;;;;;;
CONFISCATION;Negativ;;;;;;;;;;;;;;
CONFLICT#1;Negativ;Active;;;;PowTot;Ngtv;;;ComForm;;Hostile;;;
CONFLICT#2;Negativ;;;;;PowTot;Ngtv;;;;;;;;
CONFLICT#3;Negativ;Active;IAV;;;PowTot;Ngtv;;;;;Hostile;;;
CONFLICT#4;Negativ;;;;;PowTot;Ngtv;;Passive;;;;;;
CONFORM;;;IAV;;;PowTot;;;Passive;;;;;Weak;
CONFORMIST;;;;;;PowTot;;;;;;;;;
CONFORMITY;;;;;;PowTot;;;Passive;;;;;Weak;Virtue
CONFOUND;Negativ;;IAV;;;;Ngtv;;;;;;;;
CONFRONT;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;Hostile;;;
CONFRONTATION;Negativ;Active;;;Strong;PowTot;Ngtv;;;;;Hostile;;;
CONFUSE#1;Negativ;;IAV;;;;Ngtv;;;ComForm;;;;;
CONFUSE#2;Negativ;;IAV;;;;Ngtv;;;;EnlTot;;;Weak;
CONFUSE#3;Negativ;;;;;;Ngtv;;Passive;;;;;Weak;
CONFUSE#4;Negativ;;;;;;Ngtv;;;;;;;;
CONFUSION;Negativ;;;;;;Ngtv;;;;;;;Weak;
CONGENIAL;;;;Positiv;;;;;;;;;;;Virtue
CONGESTED;Negativ;;;;;;;;;;;;;;
CONGESTION;Negativ;;;;;;;;;;;;;;
CONGO;;;;;;;;;;;;;;;
CONGRATULATE;;Active;IAV;Positiv;;;;;;ComForm;;;;;
CONGRATULATION;;;;Positiv;;;;Pstv;;ComForm;;;;;
CONGRATULATORY;;;;Positiv;;;;;;ComForm;;;;;
CONGREGATE;;Active;IAV;Positiv;;;;;;;;;;;
CONGREGATION;;;;;Strong;;;;;;;;HU;;
CONGREGATIONAL;;;;;;;;;;;;;HU;;
CONGRESS#1;;;;;Strong;PowTot;;;;;;;HU;;
CONGRESS#2;;;;;Strong;;;;;;;;HU;;
CONGRESSIONAL;;;;;Strong;PowTot;;;;;;;HU;;
CONGRESSMAN;;;;;Strong;PowTot;;;;;;;HU;;
CONGRESSMEN;;;;;Strong;PowTot;;;;;;;HU;;
CONJUNCTION;;;;Positiv;;PowTot;;;;;;;;;
CONJURE;;Active;IAV;Positiv;Strong;;;;;;;;;;
CONNECT;;Active;IAV;Positiv;;;;Pstv;;;;;;;
CONNECTICUT;;;;;;;;;;;;;;;
CONNECTION;;Active;;;;;;;;;;;;;
CONQUER;;Active;IAV;Positiv;Strong;PowTot;;;;;;;;;
CONQUEROR;;;;Positiv;Strong;;;;;;;;HU;;
CONQUEST;;;;Positiv;;PowTot;;;;;;;;;
CONSCIENCE;;;;Positiv;;;;Pstv;;;;;;;Virtue
CONSCIENTIOUS;;;;Positiv;;;;Pstv;;;;;;;Virtue
CONSCIOUS;;;;;;;;;;;EnlTot;;;;
CONSCIOUSNESS;;;;;;;;;;;EnlTot;;;;
CONSECRATE;;;;;;;;;;;;;;;
CONSENSUS;;;;Positiv;;PowTot;;;;ComForm;;;;;
CONSENT#1;;;;Positiv;Strong;PowTot;;Pstv;Passive;ComForm;;;;;
CONSENT#2;;;;Positiv;Strong;PowTot;;Pstv;Passive;ComForm;;;;;
CONSEQUENCE;;;;;;;;;Passive;;;;;;
CONSEQUENT;;;;;;;;;Passive;;;;;;
CONSERVATION;;;;;;;;;;;;;;;
CONSERVATISM;;;;;;PowTot;;;;;;;;;
CONSERVATIVE#1;;;;;;PowTot;;;Passive;;;;;;
CONSERVATIVE#2;;;;;;PowTot;;;Passive;;;;HU;;
CONSERVATIVE#3;;;;;;PowTot;;;Passive;;;;;;
CONSERVE;;Active;IAV;Positiv;;;;;;;;;;;
CONSIDER#1;;;IAV;Positiv;;;;Pstv;;;;;;;
CONSIDER#2;;;;Positiv;;;;Pstv;;;;;;;
CONSIDERABLE#1;;;;;Strong;;;;;;;;;;
CONSIDERABLE#2;;;;;Strong;;;;;;;;;;
CONSIDERATE;;;;Positiv;;;;;;;;;;;Virtue
CONSIDERATION#1;;;;Positiv;;;;Pstv;;;EnlTot;;;;
CONSIDERATION#2;;;;;;;;;;;EnlTot;;;;
CONSIGN;;Active;IAV;Positiv;;;;;;;;;;;
CONSIST;;;IAV;;;;;;Passive;;;;;;
CONSISTENCY;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
CONSISTENT;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
CONSOLATION;;;;;;PowTot;;;;;;;;;
CONSOLE;;Active;IAV;Positiv;;;;;;;;;;;
CONSOLIDATE;;;IAV;Positiv;Strong;;;Pstv;;;;;;;
CONSOLIDATION;;;;;;;;;;;;;;;
CONSPICUOUS;;;;;;;;;;;;;;;
CONSPIRACY;Negativ;;;;;PowTot;Ngtv;;;;;Hostile;HU;;
CONSPIRATOR;Negativ;;;;;PowTot;;;;;;;HU;;
CONSPIRE;Negativ;Active;IAV;;;;;;;;;;;;
CONSTABLE;;;;;Strong;PowTot;;;;;;;HU;;
CONSTANCY;;;;Positiv;;;;;;;;;;;
CONSTANT#1;;;;;Strong;;;;;;;;;;
CONSTANT#2;;;;;Strong;;;;;;;;;;
CONSTERNATION;Negativ;;;;;;;;;;;;;;
CONSTITUENT;;;;;;PowTot;;;;;;;;;
CONSTITUTE;;;IAV;;Strong;;;;Passive;;;;;;
CONSTITUTION;;;;;Strong;PowTot;;;;;;;;;
CONSTITUTIONAL;;;;;Strong;;;;;;;;;;
CONSTRAIN;Negativ;;IAV;;Strong;PowTot;Ngtv;;;;;Hostile;;;
CONSTRAINT;Negativ;;;;Strong;PowTot;Ngtv;;;ComForm;;;;;
CONSTRUCT;;Active;;;Strong;;;;;;;;;;
CONSTRUCTION;;Active;;;Strong;;;;;;;;;;
CONSTRUCTIVE;;;;Positiv;Strong;;;Pstv;;;;;;;Virtue
CONSTRUE;;;IAV;;;;;;;;EnlTot;;;;
CONSULT;;;IAV;Positiv;;;;Pstv;;ComForm;EnlTot;;;;
CONSULTANT;;;;;;;;;;;EnlTot;;HU;;
CONSULTATION;;;;Positiv;;;;Pstv;;ComForm;EnlTot;;;;
CONSUME;;Active;;;;;;;;;;;;;
CONSUMER;;;;;;;;;;;;;HU;;
CONSUMMATE;;Active;IAV;Positiv;;;;;;ComForm;;;;;
CONSUMPTION;;Active;;;;;;;;;;;;;
CONSUMPTIVE;Negativ;Active;;;Strong;;Ngtv;;;;;;;;
CONTACT#1;;Active;;Positiv;;;;Pstv;;ComForm;;;;;
CONTACT#2;;Active;;Positiv;;;;Pstv;;ComForm;EnlTot;;;;
CONTAGIOUS;Negativ;;;;;;;;;;;;;;
CONTAIN;;Active;;;Strong;;;;;;;;;;
CONTAMINATE;Negativ;Active;IAV;;;;;;;;;Hostile;;;
CONTAMINATION;Negativ;;;;;;;;;;;Hostile;;;
CONTEMPLATE;;;IAV;;;;;;Passive;;EnlTot;;;;
CONTEMPLATION;;;;;;;;;Passive;;EnlTot;;;;Virtue
CONTEMPORANEOUS;;;;;;;;;;;;;;;
CONTEMPT;Negativ;;;;;;;;;;;Hostile;;;
CONTEMPTIBLE;Negativ;;;;;;;;;;;Hostile;;;
CONTEMPTUOUS;Negativ;;;;;;;;;;;Hostile;;;
CONTEND;Negativ;Active;IAV;;Strong;PowTot;Ngtv;;;;;Hostile;;;
CONTENT#1;;;;;;;;;;;;;;;
CONTENT#2;;;;;;;;;;;;;;;
CONTENT#3;;;;Positiv;;;;Pstv;Passive;;;;;;
CONTENT#4;;;;Positiv;;;;Pstv;Passive;;;;;;
CONTENT#5;;;IAV;Positiv;;;;Pstv;Passive;;;;;;
CONTENTION;;Active;;;Strong;PowTot;;;;ComForm;;;;;
CONTENTMENT;;;;Positiv;;;;;;;;;;;
CONTEST#1;;Active;;;Strong;PowTot;;;;;;;;;
CONTEST#2;;Active;IAV;;Strong;PowTot;;;;ComForm;;Hostile;;;
CONTEXT;;;;;;;;;;;;;;;
CONTINENT;;;;;;PowTot;;;;;;;;;
CONTINENTAL;;;;;;;;;;;;;;;
CONTINGENCY;;;;;;;;;;;;;;;
CONTINGENT;;;;;;;;;;;;;;;
CONTINUAL#1;;Active;;;Strong;;;;;;;;;;
CONTINUAL#2;;Active;;;Strong;;;;;;;;;;
CONTINUATION;;;;;;;;;;;;;;;
CONTINUE#1;;Active;IAV;;Strong;;;;;;;;;;
CONTINUE#2;;Active;;;Strong;;;;;;;;;;
CONTINUITY;;Active;;Positiv;Strong;;;;;;;;;;
CONTINUOUS;;Active;;;Strong;;;;;;;;;;
CONTINUUM;;;;;;;;;;;;;;;
CONTRACT#1;;;;;Strong;PowTot;;;;ComForm;;;;;
CONTRACT#2;;;IAV;;;PowTot;;;;;;;;;
CONTRACT#3;;;IAV;;;;;;Passive;;;;;;
CONTRACTUAL;;;;;;PowTot;;;;;;;;;
CONTRADICT;Negativ;;IAV;;;;Ngtv;;;ComForm;;Hostile;;;
CONTRADICTION;Negativ;;;;;;;;;ComForm;;;;;
CONTRADICTORY;Negativ;;;;;;Ngtv;;;ComForm;;;;;
CONTRARY;Negativ;;;;;;Ngtv;;;;;;;;
CONTRAST#1;;;;;;;;;;;;;;;
CONTRAST#2;;;IAV;;;;;;;;;;;;
CONTRIBUTE#1;;Active;IAV;Positiv;Strong;;;Pstv;;;;;;;
CONTRIBUTE#2;;Active;;Positiv;Strong;;;Pstv;;;;;;;
CONTRIBUTION;;Active;;Positiv;Strong;;;Pstv;;;;;;;
